dataset,seed,cell_id,family,sym,augmented,cost_selected,sigma_selected,eps_selected,cv_mape_min,n_failed_lhs,elapsed_sec,MAPE,RMSPE,MAAPE,MASE,MSE,R2
boston_ablation,6,B1,B,FALSE,FALSE,59267.9095454465,4.936277828487277,NA,NA,NA,363.78999999999996,11.44738955160828,17.05292117612302,7.079361850120906,0.23478498789466343,11.156794424100465,0.8846115501742858
boston_ablation,6,B2,B,FALSE,TRUE,6277.237537837913,2.551236220266257,NA,13.499738896760828,0,779.75,13.820641733329687,21.421221051287407,8.384719561450265,0.2806622434160662,16.260714185255633,0.8318245786762422
boston_ablation,6,B3,B,TRUE,FALSE,12513.484276493837,2.363964561307249,NA,NA,NA,532.6800000000003,13.756943376667818,22.672943639176278,8.249729178521324,0.2746322533431464,15.646213886050173,0.8381800096582441
boston_ablation,6,B4,B,TRUE,TRUE,6277.237537837913,2.551236220266257,NA,13.499738896760872,0,1428.5,13.820641733329694,21.421221051287766,8.384719561450243,0.28066224341606466,16.260714185255452,0.831824578676244
boston_ablation,7,A1,A,FALSE,FALSE,13.945372581212135,5.834512922860911,3.97351852563565,NA,NA,474.06,11.128497767782124,16.820840213851298,6.8554390698743095,0.2713788144751618,18.90660653887777,0.8104224122239361
boston_ablation,7,A2,A,FALSE,TRUE,4.371382418205387,2.1533081040321713,1.6220400336068885,12.972356247608868,0,953.61,13.611689531657891,21.75040721481381,8.21427261247736,0.34135718511476704,33.891190671728864,0.6601711596846737
boston_ablation,7,A3,A,TRUE,FALSE,15.225539299447693,2.320283084870951,1.0671290100362232,NA,NA,601.97,13.33325850445851,21.19837828104192,8.065806758032643,0.32657230808072785,30.50101496608607,0.694164638688491
boston_ablation,7,A4,A,TRUE,TRUE,4.371382418205387,2.1533081040321713,1.6220400336068885,12.975927096154225,0,1496.45,13.613921075887792,21.76030699855561,8.215074953792586,0.34139819336381944,33.903380596039575,0.6600489306404903
boston_ablation,7,B1,B,FALSE,FALSE,22974.177571596745,4.145382165830675,NA,NA,NA,339.30999999999995,11.093459927857536,16.45957605327871,6.862933337634305,0.2569768026333636,15.217343616099425,0.8474148552693767
boston_ablation,7,B2,B,FALSE,TRUE,8908.898603341622,2.8151754787117547,NA,12.751645888281413,0,773.1399999999999,13.299840526509563,18.129788822304594,8.244402188770506,0.3315850136098592,27.315382520264638,0.7261071511313313
boston_ablation,7,B3,B,TRUE,FALSE,38893.31032068516,2.8412176605862687,NA,NA,NA,525.79,12.87468350514154,17.441178333188915,7.999042906073491,0.31225551309011956,24.5194453470485,0.7541421675570343
boston_ablation,7,B4,B,TRUE,TRUE,8908.898603341622,2.8151754787117547,NA,12.75164588828148,0,1459.9300000000003,13.299840526509307,18.12978882230441,8.244402188770351,0.3315850136098546,27.31538252026428,0.7261071511313348
boston_ablation,8,A1,A,FALSE,FALSE,182.3781516627589,7.20047927862808,1.2309567569917546,NA,NA,519.18,10.034982368929791,14.0151438352526,6.278331038875667,0.246099522085513,20.100106263407845,0.691293509905381
