dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2,cost_selected,epsilon_selected,sigma_selected,gamma_selected,sym_type_selected,mtry_selected,xgb_trees_selected,xgb_lr_selected,xgb_depth_selected
boston,13,b4,Linear Regression,LR,baseline,19.340988408174585,27.90147358161216,11.556864102402836,0.3623718932984929,26.089828194138754,0.6583949639573963,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,13,b5,WLS (1/y²),WLS,baseline,15.742558042158658,20.920669369222594,9.699800886217641,0.34392801126335604,30.29774720030839,0.6032989198949112,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,13,b6,Log-SVR,Log-SVR,baseline,12.523751898790412,19.32535528766888,7.656227803575752,0.2324935879978472,12.236340484053132,0.839784474586015,1,0.01,NA,0.224,NA,NA,NA,NA,NA
boston,13,b7a,QR (τ = 0.5),QR,baseline,17.21426888245306,26.59658736975678,10.244221285553285,0.32984101733999804,27.098974452057423,0.6451817897945243,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,14,m1,SVR-MAPE,SVR-MAPE,psvr,9.339513834922128,13.535222220599591,5.834395874750072,0.22106491814889354,12.269036173933301,0.8865862960424384,100,1,7.071,0.010000191803678796,NA,NA,NA,NA,NA
boston,14,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,11.173332536370317,20.344916471923266,6.671108573141791,0.24536796915276954,13.408795066107164,0.8760504824913594,10,1,2.236,0.10000608036968646,odd,NA,NA,NA,NA
boston,14,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,15.479642385013232,26.648477673846173,9.101213183219787,0.4350226515450581,56.46226831895032,0.4780686198070825,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,14,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,15.479642385013232,26.648477673846173,9.101213183219787,0.4350226515450581,56.46226831895032,0.4780686198070825,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,14,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,16.351593954744693,24.439257158785434,9.875020800625075,0.47157893019722125,60.68633282189918,0.43902180355814946,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,14,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,16.351593954744693,24.439257158785434,9.875020800625075,0.47157893019722125,60.68633282189918,0.43902180355814946,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
